employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
215,Alice F.,63.0,89431.0,2010-11-18,Finance,Female,United States,Sylhet,64.9,False,"Excellent product, highly recommend!",42.55,0
216,Bob N.,45.0,102069.0,2022-03-08,HR,Male,United Kingdom,Chittagong,111.8,False,Would buy again without hesitation.,333.06,0
217,Bob I.,41.0,74086.0,2023-06-09,Engineering,Male,Bangladesh,Khulna,72.3,False,"Excellent product, highly recommend!",277.82,0
218,Diana G.,53.0,111865.0,2023-06-09,Marketing,Male,United States,Chittagong,104.4,False,Very satisfied with the quality.,147.77,0
219,Hasan U.,65.0,96174.0,2024-11-09,Engineering,Male,United States,Dhaka,90.4,True,"Excellent product, highly recommend!",393.63,0
220,Diana F.,39.0,107748.0,2014-07-16,Marketing,Female,Bangladesh,Sylhet,109.9,False,Very satisfied with the quality.,370.63,0
221,Ira K.,39.0,70630.0,2012-04-06,Sales,Male,United Kingdom,Khulna,127.8,False,Good value for money.,148.66,0
222,Grace I.,65.0,85621.0,2016-08-11,Marketing,Female,Bangladesh,Dhaka,100.9,False,No Review,297.74,0
223,John S.,18.0,52980.0,2013-02-11,Marketing,Male,Bangladesh,Sylhet,94.0,False,Good value for money.,47.59,0
224,Frank A.,41.0,84594.0,2013-09-10,Engineering,Female,Bangladesh,Sylhet,90.0,False,"Excellent product, highly recommend!",411.78,0
225,Alice P.,63.0,89510.0,2024-06-10,HR,Female,United States,Sylhet,76.2,True,Good value for money.,20.93,0
226,Eve E.,31.0,15000.0,2012-09-27,Marketing,Female,Bangladesh,Khulna,74.0,False,Delivery was fast and packaging great.,106.84,0
227,Bob N.,57.0,45736.0,2020-05-31,Finance,Male,United States,Rajshahi,102.7,True,Good value for money.,7.32,0
228,Diana X.,59.0,51148.0,2023-06-09,HR,Female,United States,Khulna,90.0,False,Product met all expectations.,21.39,0
229,Ira Y.,45.0,82563.0,2017-07-08,Marketing,Male,Bangladesh,Rajshahi,107.0,True,"Excellent product, highly recommend!",28.18,0
230,Diana R.,39.0,102685.0,2022-01-20,Engineering,Female,United States,Sylhet,68.7,True,Would buy again without hesitation.,293.28,0
231,Diana X.,31.0,34571.0,2011-04-30,HR,Male,United Kingdom,Rajshahi,80.5,False,Delivery was fast and packaging great.,263.71,0
232,Alice G.,63.0,46948.0,2016-10-26,Marketing,Male,United States,Rajshahi,70.4,False,Would buy again without hesitation.,96.69,0
233,John I.,45.0,109188.0,2019-03-14,Marketing,Female,United Kingdom,Dhaka,83.6,False,Product met all expectations.,236.66,0
234,John B.,41.0,75294.0,2013-07-17,Finance,Male,United States,Chittagong,80.2,False,"Excellent product, highly recommend!",315.7,0
235,Alice C.,61.0,112964.0,2019-06-23,Sales,Female,United States,Sylhet,106.1,True,Delivery was fast and packaging great.,88.66,0
236,Grace T.,55.0,56777.0,2013-06-18,Engineering,Male,Bangladesh,Dhaka,119.0,False,"Excellent product, highly recommend!",351.7,0
237,Charlie K.,19.0,75294.0,2023-06-09,Sales,Male,Bangladesh,Chittagong,129.2,True,Would buy again without hesitation.,226.63,0
238,Alice B.,29.0,53497.0,2021-05-08,Sales,Male,United Kingdom,Sylhet,82.0,False,"Excellent product, highly recommend!",323.39,0
239,Eve X.,43.0,75294.0,2020-11-20,Finance,Female,United Kingdom,Chittagong,62.0,False,No Review,29.09,0
240,Eve S.,36.0,57747.0,2023-06-09,Engineering,Male,United States,Dhaka,114.2,False,Very satisfied with the quality.,87.07,0
241,Bob R.,20.0,116070.0,2013-12-18,Engineering,Male,United Kingdom,Rajshahi,95.1,True,Delivery was fast and packaging great.,117.71,0
242,Grace S.,40.0,159615.375,2017-02-27,HR,Male,Bangladesh,Sylhet,119.5,False,Product met all expectations.,102.9,0
243,John M.,62.0,108768.0,2011-08-03,Engineering,Male,United States,Sylhet,76.9,False,Product met all expectations.,163.15,0
244,Bob P.,20.0,75294.0,2023-07-28,Finance,Male,Bangladesh,Khulna,97.0,False,Good value for money.,491.78,0
245,Eve F.,41.0,51748.0,2021-06-12,HR,Female,United States,Khulna,102.1,True,No Review,200.65,0
246,Frank X.,54.0,15000.0,2016-06-17,Sales,Male,United States,Rajshahi,122.1,False,Would buy again without hesitation.,262.0,0
247,Alice S.,56.0,61061.0,2016-06-16,Finance,Female,Bangladesh,Khulna,65.4,False,Very satisfied with the quality.,446.56,0
248,Grace S.,61.0,75294.0,2023-04-25,Sales,Male,United States,Dhaka,116.8,False,"Excellent product, highly recommend!",63.34,0
249,Ira W.,61.0,75294.0,2019-10-22,Marketing,Male,United Kingdom,Rajshahi,60.9,False,No Review,243.4,0
250,Frank L.,34.0,98030.0,2023-06-09,HR,Female,United Kingdom,Sylhet,126.7,False,Good value for money.,129.46,0
251,Frank V.,32.0,55687.0,2021-11-15,Finance,Female,United States,Sylhet,88.7,True,Would buy again without hesitation.,268.37,0
252,Frank O.,20.0,101338.0,2020-09-05,Finance,Female,United Kingdom,Chittagong,114.0,False,Very satisfied with the quality.,228.6,0
253,Eve V.,25.0,75810.0,2023-06-09,Marketing,Male,Bangladesh,Sylhet,49.1,False,"Excellent product, highly recommend!",18.68,0
254,Diana F.,65.0,117205.0,2023-06-09,HR,Female,Bangladesh,Chittagong,46.3,False,Delivery was fast and packaging great.,102.68,0
255,Charlie F.,59.0,37849.0,2015-03-09,Sales,Male,United States,Sylhet,71.7,False,Would buy again without hesitation.,279.64,0
256,Diana H.,38.0,87665.0,2019-03-27,Marketing,Male,United Kingdom,Chittagong,74.0,False,Very satisfied with the quality.,471.45,0
257,Frank T.,35.0,35735.0,2022-12-24,Finance,Female,United States,Rajshahi,50.7,False,good,95.71,0
258,Alice Y.,39.0,105239.0,2012-04-20,Marketing,Female,Bangladesh,Sylhet,55.6,False,Very satisfied with the quality.,283.9,0
259,Alice Z.,27.0,101056.0,2018-04-10,Sales,Female,United States,Khulna,106.6,False,Very satisfied with the quality.,141.45,0
260,Grace O.,22.0,99010.0,2023-06-09,Engineering,Male,United Kingdom,Dhaka,89.9,False,Delivery was fast and packaging great.,201.66,0
261,Eve P.,36.0,68674.0,2022-11-30,Marketing,Female,Bangladesh,Sylhet,126.7,True,Product met all expectations.,270.28,0
262,Diana M.,32.0,75294.0,2012-09-22,Sales,Female,United Kingdom,Chittagong,96.3,False,Delivery was fast and packaging great.,37.93,0
263,Eve R.,48.0,84831.0,2015-03-09,Sales,Male,Bangladesh,Sylhet,83.0,False,Very satisfied with the quality.,316.84,0
264,Alice C.,61.0,68754.0,2023-06-09,Engineering,Male,United States,Chittagong,98.6,False,"Excellent product, highly recommend!",457.36,0
265,Grace Q.,65.0,75294.0,2021-09-16,Finance,Male,United States,Rajshahi,84.8,False,Product met all expectations.,22.61,0
266,Bob D.,46.0,54372.0,2015-07-17,Finance,Male,United States,Rajshahi,74.7,True,Delivery was fast and packaging great.,244.98000000000002,0
267,Frank J.,41.0,63108.0,2011-06-22,Engineering,Male,Bangladesh,Sylhet,75.7,True,No Review,303.94,0
268,Bob F.,41.0,39830.0,2023-02-01,Marketing,Female,United Kingdom,Khulna,105.1,True,"Excellent product, highly recommend!",130.19,0
269,Frank Q.,43.0,82203.0,2019-03-28,Finance,Female,Bangladesh,Sylhet,64.9,False,Delivery was fast and packaging great.,227.34,0
270,Ira T.,41.0,55779.0,2014-09-21,Marketing,Male,United Kingdom,Dhaka,75.2,True,Would buy again without hesitation.,33.12,0
271,Bob U.,36.0,61688.0,2023-06-09,Engineering,Male,Bangladesh,Sylhet,91.7,False,No Review,167.05,0
272,Eve A.,38.0,75294.0,2024-09-09,Engineering,Female,United Kingdom,Rajshahi,104.1,False,No Review,407.27,0
273,Alice V.,54.0,96772.0,2010-05-04,Marketing,Male,United Kingdom,Rajshahi,74.5,False,"Excellent product, highly recommend!",236.71,0
274,Charlie N.,41.0,49793.0,2014-12-13,HR,Female,Bangladesh,Rajshahi,78.0,False,Product met all expectations.,150.53,0
275,Ira R.,29.0,72841.0,2012-07-05,Finance,Male,United States,Rajshahi,47.0,False,"Excellent product, highly recommend!",237.53,0
276,Grace X.,29.0,45128.0,2013-05-04,Engineering,Female,United Kingdom,Sylhet,52.0,False,Delivery was fast and packaging great.,330.03,0
277,Grace R.,44.0,91794.0,2013-09-15,Sales,Female,United States,Rajshahi,108.3,True,Would buy again without hesitation.,311.82,0
278,John S.,35.0,75294.0,2010-03-02,Finance,Male,United States,Chittagong,73.1,True,Would buy again without hesitation.,38.66,0
279,Grace E.,49.0,113760.0,2011-03-13,Sales,Male,United States,Chittagong,89.2,False,"Excellent product, highly recommend!",386.13,0
280,Diana F.,54.0,116173.0,2023-06-09,Sales,Male,United Kingdom,Rajshahi,113.3,False,Would buy again without hesitation.,237.21,0
281,Frank J.,34.0,118935.0,2013-12-26,HR,Female,United States,Dhaka,65.6,True,"Excellent product, highly recommend!",58.37,0
282,Hasan R.,27.0,97648.0,2015-09-24,Finance,Male,Bangladesh,Chittagong,62.1,True,Very satisfied with the quality.,202.56,1
283,Hasan H.,65.0,87746.0,2010-04-29,Sales,Female,Bangladesh,Khulna,51.9,True,No Review,39.49,0
284,John O.,22.0,101573.0,2021-06-11,Marketing,Female,United States,Chittagong,68.7,False,"Excellent product, highly recommend!",480.18,0
285,Alice X.,36.0,52150.0,2017-08-09,HR,Female,United Kingdom,Dhaka,108.3,False,Would buy again without hesitation.,130.05,0
286,Hasan U.,35.0,159615.375,2024-12-07,HR,Male,Bangladesh,Rajshahi,99.4,False,Would buy again without hesitation.,261.08,0
287,John L.,35.0,78479.0,2018-07-07,Finance,Male,Bangladesh,Khulna,78.0,False,"Excellent product, highly recommend!",342.98,0
288,Grace U.,64.0,40853.0,2016-11-13,Engineering,Male,United States,Dhaka,74.1,True,No Review,73.36,0
289,Hasan A.,41.0,90678.0,2015-08-28,Sales,Female,United Kingdom,Sylhet,116.6,False,Would buy again without hesitation.,347.68,0
290,Hasan M.,65.0,108173.0,2018-02-20,HR,Male,Bangladesh,Sylhet,85.4,False,Very satisfied with the quality.,339.49,0
291,Eve E.,45.0,51235.0,2017-01-19,Finance,Female,United States,Chittagong,73.5,False,Good value for money.,290.01,0
292,Hasan J.,48.0,51267.0,2020-01-25,HR,Male,Bangladesh,Khulna,69.3,False,No Review,457.03,0
293,Frank E.,43.0,64865.0,2021-11-30,Engineering,Male,United States,Khulna,110.9,False,No Review,131.02,0
294,Ira N.,42.0,119428.0,2021-11-26,Marketing,Male,Bangladesh,Dhaka,80.1,False,Very satisfied with the quality.,332.31,0
295,John X.,26.0,58219.0,2016-05-31,Engineering,Male,Bangladesh,Khulna,95.9,False,Product met all expectations.,356.58,0
296,Diana G.,64.0,109665.0,2023-06-09,Finance,Male,United States,Rajshahi,85.9,True,Product met all expectations.,179.38,0
297,Frank K.,45.0,31660.0,2023-06-09,HR,Male,United States,Sylhet,79.0,True,Very satisfied with the quality.,271.11,0
298,Alice M.,58.0,75294.0,2016-09-29,Finance,Male,United States,Dhaka,107.7,True,Product met all expectations.,164.83,0
299,Hasan O.,38.0,48738.0,2016-09-19,Engineering,Female,United States,Sylhet,57.7,False,Delivery was fast and packaging great.,489.47,0
300,Grace F.,18.0,54204.0,2010-09-07,Engineering,Male,Bangladesh,Khulna,63.0,False,Very satisfied with the quality.,408.51,0
301,Alice O.,37.0,42510.0,2016-10-29,Marketing,Male,United States,Sylhet,61.7,False,Delivery was fast and packaging great.,83.67,0
302,Grace T.,27.0,81087.0,2020-08-10,Sales,Female,United States,Khulna,86.9,False,Would buy again without hesitation.,49.19,0
303,Bob N.,26.0,63706.0,2019-09-13,Engineering,Male,United States,Dhaka,110.7,True,Would buy again without hesitation.,218.15,0
304,Ira Y.,31.0,33320.0,2017-08-07,Engineering,Female,United States,Dhaka,68.0,False,No Review,274.89,1
305,Charlie I.,65.0,40364.0,2014-11-13,HR,Male,United States,Sylhet,114.9,False,Would buy again without hesitation.,267.3,1
306,Frank U.,34.0,71039.0,2021-01-31,Sales,Male,United Kingdom,Sylhet,94.2,False,"Excellent product, highly recommend!",37.22,0
307,John C.,48.0,75294.0,2024-02-18,Finance,Female,United States,Chittagong,73.0,False,Very satisfied with the quality.,124.04,0
308,Diana L.,58.0,97671.0,2023-06-09,Sales,Female,United States,Khulna,104.1,False,No Review,405.36,0
309,Ira N.,42.0,61234.0,2022-02-16,Finance,Male,United States,Sylhet,72.0,False,No Review,489.21,0
310,Alice J.,21.0,96829.0,2022-07-02,Marketing,Female,United States,Sylhet,128.3,False,Good value for money.,412.13,0
311,Frank M.,62.0,54558.0,2012-08-28,Finance,Female,United Kingdom,Dhaka,84.3,True,Good value for money.,168.67,0
312,Bob U.,46.0,91646.0,2022-09-21,Finance,Female,Bangladesh,Chittagong,91.0,False,Product met all expectations.,21.13,0
313,Diana O.,26.0,43890.0,2023-06-09,Finance,Female,Bangladesh,Khulna,46.5,False,"Excellent product, highly recommend!",379.54,0
314,Diana U.,48.0,96363.0,2023-06-09,HR,Male,United States,Khulna,113.3,True,Very satisfied with the quality.,303.98,0
315,Diana I.,56.0,50665.0,2022-12-20,Marketing,Male,United States,Dhaka,58.9,False,"Excellent product, highly recommend!",358.53,0
316,Frank R.,41.0,53638.0,2017-12-26,HR,Male,Bangladesh,Dhaka,75.5,False,Would buy again without hesitation.,244.98000000000002,0
317,Grace D.,64.0,103722.0,2014-12-17,Engineering,Male,Bangladesh,Sylhet,99.8,False,Delivery was fast and packaging great.,271.29,0
318,Hasan X.,41.0,55939.0,2021-07-04,HR,Male,United States,Dhaka,68.3,True,"Excellent product, highly recommend!",426.07,0
319,Grace D.,63.0,159615.375,2015-03-02,Finance,Male,United States,Chittagong,109.0,True,"Excellent product, highly recommend!",170.97,0
320,Grace H.,58.0,48686.0,2011-10-25,Engineering,Female,Bangladesh,Sylhet,99.2,True,Very satisfied with the quality.,21.84,0
321,Grace T.,39.0,79779.0,2021-01-26,Engineering,Male,United Kingdom,Sylhet,67.1,False,Good value for money.,29.22,0
322,Ira I.,41.0,104313.0,2011-05-01,Finance,Male,United Kingdom,Khulna,116.6,False,Delivery was fast and packaging great.,376.81,0
323,Ira F.,20.0,118896.0,2013-10-04,Engineering,Female,United Kingdom,Dhaka,60.0,True,Would buy again without hesitation.,252.52,0
324,John P.,62.0,99932.0,2016-04-20,Marketing,Male,Bangladesh,Dhaka,97.9,False,Would buy again without hesitation.,8.86,0
325,Eve R.,64.0,62239.0,2023-06-09,Marketing,Male,United States,Rajshahi,74.2,True,Very satisfied with the quality.,426.78,0
326,John M.,49.0,79982.0,2024-03-11,Engineering,Female,United Kingdom,Dhaka,116.8,True,No Review,374.97,0
327,Eve F.,35.0,95135.0,2019-08-08,HR,Male,United States,Khulna,63.3,True,Good value for money.,69.51,0
328,Diana T.,62.0,75294.0,2014-02-23,Finance,Male,Bangladesh,Chittagong,86.8,True,"Excellent product, highly recommend!",61.81,1
329,Alice W.,50.0,50180.0,2019-04-24,Finance,Female,United States,Rajshahi,79.5,False,No Review,293.09,0
330,Alice X.,40.0,59318.0,2014-12-02,Finance,Female,Bangladesh,Chittagong,78.3,False,Good value for money.,16.0,0
331,John K.,60.0,39505.0,2012-02-01,Finance,Female,United States,Dhaka,94.8,False,Product met all expectations.,371.43,0
332,Charlie O.,40.0,35428.0,2024-01-06,HR,Male,United States,Rajshahi,102.3,True,Delivery was fast and packaging great.,256.32,0
333,Diana C.,53.0,101736.0,2015-12-04,Sales,Female,United States,Chittagong,112.5,False,"Excellent product, highly recommend!",14.7,0
334,Bob C.,41.0,57815.0,2014-12-24,Finance,Male,Bangladesh,Rajshahi,51.2,True,Delivery was fast and packaging great.,30.38,0
335,Bob M.,47.0,81859.0,2017-04-19,Marketing,Male,United States,Dhaka,85.4,True,No Review,18.46,0
336,Grace S.,57.0,40591.0,2020-06-30,Finance,Female,United States,Sylhet,101.4,False,Good value for money.,393.54,0
337,Bob A.,42.0,46988.0,2012-03-09,Marketing,Female,United Kingdom,Sylhet,119.0,False,Very satisfied with the quality.,346.84,0
338,Ira P.,29.0,60215.0,2023-06-09,Sales,Female,United States,Rajshahi,53.0,True,Would buy again without hesitation.,410.53,0
339,Hasan N.,60.0,15000.0,2023-06-09,Sales,Male,United Kingdom,Khulna,56.1,False,Product met all expectations.,34.8,0
340,Charlie N.,57.0,107689.0,2023-06-09,Marketing,Female,United States,Rajshahi,126.2,False,Would buy again without hesitation.,473.79,0
341,John M.,62.0,110578.0,2022-01-09,Finance,Male,United States,Khulna,79.0,True,Product met all expectations.,130.58,0
342,Grace J.,42.0,115891.0,2017-07-06,Engineering,Male,United States,Dhaka,108.1,True,Would buy again without hesitation.,382.72,0
343,Diana T.,41.0,100552.0,2020-07-27,Sales,Female,United States,Dhaka,112.7,True,"Excellent product, highly recommend!",346.9,0
344,Eve O.,30.0,75294.0,2023-06-09,Marketing,Female,United Kingdom,Khulna,78.1,False,Would buy again without hesitation.,218.75,0
345,Eve V.,41.0,51711.0,2015-04-09,Marketing,Female,United Kingdom,Chittagong,80.3,False,Delivery was fast and packaging great.,213.12,0
346,Charlie G.,28.0,53454.0,2011-03-04,Engineering,Female,United Kingdom,Chittagong,64.2,True,Very satisfied with the quality.,278.8,1
347,Eve C.,65.0,90674.0,2012-12-11,HR,Male,United States,Rajshahi,84.2,False,Product met all expectations.,256.47,0
348,Ira V.,31.0,65923.0,2015-06-15,Engineering,Female,United States,Khulna,121.0,True,No Review,193.94,0
349,Diana Y.,23.0,49626.0,2023-10-27,HR,Female,Bangladesh,Dhaka,95.4,False,Very satisfied with the quality.,398.83,0
350,Ira H.,22.0,45007.0,2014-03-31,HR,Female,Bangladesh,Sylhet,46.1,False,Delivery was fast and packaging great.,434.4,0
351,Hasan X.,19.0,108106.0,2021-02-22,Sales,Male,United States,Khulna,54.3,False,Good value for money.,376.03,0
352,Grace C.,35.0,43441.0,2023-06-09,Marketing,Female,United States,Rajshahi,99.3,False,No Review,308.25,0
353,Grace F.,26.0,113078.0,2012-10-07,Engineering,Male,United States,Khulna,88.4,False,Good value for money.,223.36,0
354,Eve O.,56.0,89265.0,2012-10-27,Finance,Female,Bangladesh,Sylhet,109.7,True,Good value for money.,247.32,0
355,Grace Q.,61.0,33223.0,2023-06-09,Marketing,Female,United States,Chittagong,46.1,True,Good value for money.,219.28,0
356,John O.,33.0,74183.0,2018-10-22,HR,Female,United States,Sylhet,50.0,True,Product met all expectations.,261.61,0
357,Eve K.,43.0,75294.0,2015-12-06,HR,Female,United States,Rajshahi,86.8,False,Good value for money.,367.76,0
358,Eve L.,30.0,106254.0,2013-01-13,Marketing,Female,United States,Khulna,106.0,True,No Review,472.53,0
359,Diana O.,41.0,75294.0,2023-06-09,Marketing,Female,United States,Dhaka,102.2,False,Delivery was fast and packaging great.,5.39,0
360,Hasan Q.,25.0,94196.0,2011-09-21,Marketing,Female,Bangladesh,Sylhet,70.2,True,Product met all expectations.,237.9,0
361,Bob B.,61.0,83162.0,2020-05-15,Marketing,Male,United States,Khulna,63.2,True,Product met all expectations.,353.18,0
362,Hasan F.,35.0,33841.0,2021-05-02,Finance,Male,United States,Khulna,81.0,False,Product met all expectations.,100.73,0
363,Eve U.,19.0,63940.0,2023-06-09,Engineering,Female,Bangladesh,Rajshahi,86.8,False,Would buy again without hesitation.,384.31,0
364,Diana J.,44.0,115681.0,2022-05-24,Marketing,Male,United States,Rajshahi,96.6,False,Product met all expectations.,351.09,0
365,Hasan M.,27.0,39014.0,2023-06-09,Sales,Male,United Kingdom,Rajshahi,54.0,False,Very satisfied with the quality.,236.64,0
366,Diana T.,50.0,33347.0,2024-11-26,Marketing,Male,United States,Dhaka,70.4,False,No Review,52.77,0
367,Charlie W.,57.0,57762.0,2022-06-04,Marketing,Female,United States,Chittagong,64.6,False,Good value for money.,478.83,1
